1403636579.758555392	0	0	0
1403636579.768555520	0.000402838	-1.99213e-05	-0.000611061
1403636579.773555456	0.000902178	-4.51512e-05	-0.00137581
1403636579.778555392	0.00159676	-8.02806e-05	-0.00244822
1403636579.818555392	0.0140207	-0.000772729	-0.0223287
1403636579.823555584	0.0164338	-0.000914538	-0.0262462
1403636579.828555520	0.019043	-0.00106738	-0.030481
1403636579.833555456	0.0218521	-0.00123075	-0.0350315
1403636579.843555584	0.0280828	-0.00158683	-0.0450729
1403636579.853555456	0.0351416	-0.00198112	-0.0563597
1403636579.868555520	0.0472714	-0.00264694	-0.0756288
1403636579.873555456	0.0517193	-0.00289155	-0.0826832
1403636579.878555392	0.0563672	-0.00314764	-0.0900573
1403636579.883555584	0.0612148	-0.00341461	-0.097754
1403636579.888555520	0.0662616	-0.00369199	-0.105774
1403636579.893555456	0.0715082	-0.00397935	-0.114121
1403636579.898555392	0.0769547	-0.00427719	-0.122792
1403636579.903555584	0.0826029	-0.00458753	-0.131789
1403636579.908555520	0.0884554	-0.00491201	-0.141109
1403636579.913555456	0.0945162	-0.00525166	-0.150752
1403636579.918555392	0.100789	-0.00560695	-0.160717
1403636579.923555584	0.107279	-0.00597652	-0.171002
1403636579.928555520	0.000118265	0.000163378	-0.00818793
1403636579.938555392	0.000167007	0.000173822	-0.00950969
1403636579.943555584	0.000187132	0.000185149	-0.010192
1403636579.948555520	0.000206077	0.00020182	-0.0108896
1403636579.953555456	0.000224935	0.000226185	-0.011603
1403636579.958555392	0.000244223	0.00026059	-0.0123325
1403636579.963555584	0.000264601	0.00030596	-0.0130784
1403636579.968555520	0.000286964	0.000361554	-0.0138405
1403636579.973555456	0.000311323	0.000425386	-0.0146195
1403636579.978555392	-0.000587328	-0.00081804	-0.024779
1403636579.983555584	-0.000553027	-0.000807821	-0.0258759
1403636579.988555520	-0.000517272	-0.000801958	-0.0269891
1403636579.993555456	-0.000480681	-0.000803253	-0.0281175
1403636579.998555392	-0.000443873	-0.000812644	-0.02926
1403636580.003555584	-0.000407348	-0.000829718	-0.0304163
1403636580.008555520	-0.000370848	-0.00085194	-0.0315853
1403636580.013555456	-0.000333141	-0.000874196	-0.0327654
1403636580.018555392	-0.000293316	-0.000891136	-0.0339548
1403636580.023555584	-0.00025136	-0.000897808	-0.0351517
